Booking_ID,Property_ID,Date_ID,Customer_ID,Host_ID,Revenue,Nights_Booked,Number_of_Guests,Cleaning_Fee,Service_Fee
14473,1408,355,3191,81,1116.6,1,6,99.42,92.46
14474,290,1457,1523,129,2081.88,8,4,188.13,97.97
14475,1274,1358,1323,283,2516.67,18,3,134.39,65.23
14476,1415,18,2057,9,2910.67,9,6,114.46,134.03
14477,1308,1617,3396,238,3458.95,9,6,150.07,98.73
14478,675,121,491,70,2002.53,10,4,137.08,143.77
14479,1285,488,1637,66,3650.88,4,4,123.13,90.91
14480,1249,195,1419,203,4010.78,9,4,169.93,118.88
14481,953,438,3147,7,4740.23,16,1,133.9,98.33
14482,316,556,3995,47,3965.01,11,8,36.02,30.93
14483,1441,230,4651,179,2934.09,1,3,57.73,46.42
14484,643,1381,4500,250,310.02,2,6,160.62,14.14
14485,1282,863,3532,151,2492.07,9,4,72.28,135.18
14486,1209,145,449,294,881.38,5,1,94.44,50.6
14487,311,324,4950,242,3794.34,2,6,186.25,86.97
14488,120,286,387,92,3976.64,20,6,153.72,72.07
14489,113,1230,1329,46,2990.17,13,4,56.12,120.54
14490,978,1628,273,277,767.47,19,3,88.35,33.2
14491,439,1438,1520,275,3324.18,4,8,151.46,145.3
14492,68,1006,2292,242,1590.42,20,6,136.15,108.53
14493,224,631,2270,242,3831.46,2,2,68.81,45.34
14494,699,1032,1246,129,2827.76,15,1,56.75,37.03
14495,802,531,1564,88,4043.65,15,7,91.91,130.42
14496,293,156,4901,30,1165.32,14,3,118.71,53.56
14497,481,1754,4466,41,4048.7,17,3,159.59,43.65
14498,21,568,2509,21,2864.01,3,4,57.98,81.45
14499,1254,1012,3439,199,4205.25,17,6,40.92,77.75
14500,360,154,4160,243,1313.87,18,2,49.92,47.12
14501,576,182,3085,54,513.71,6,3,183.36,70.46
14502,339,1168,1131,200,2727.81,5,4,150.84,96.55
14503,725,1681,4119,95,2705.93,7,8,157.0,84.57
14504,1319,426,1083,127,3212.31,17,8,32.64,80.33
14505,1275,885,4180,67,674.62,14,5,107.93,75.64
14506,625,1247,2765,108,2456.19,16,8,123.64,26.73
14507,341,50,161,145,4979.96,17,3,139.46,26.38
14508,1100,1369,3020,188,3700.49,7,7,44.56,48.25
14509,1444,1334,4523,136,2555.64,8,6,71.88,44.94
14510,310,342,2772,263,2737.11,2,4,78.0,92.37
14511,1325,120,936,122,4345.22,8,1,82.85,36.14
14512,426,991,3129,156,401.56,5,4,94.61,83.02
14513,943,731,2340,101,3140.92,5,3,142.68,69.49
14514,1149,772,1355,268,4496.07,10,6,156.93,26.27
14515,848,136,4028,267,4880.05,6,1,155.14,88.64
14516,1454,752,3330,276,3399.69,3,5,81.95,10.53
14517,1160,1381,27,22,3155.67,4,4,172.42,32.96
14518,966,836,3771,77,620.91,10,1,122.83,30.94
14519,958,818,3942,220,1808.51,10,5,133.19,145.18
14520,926,270,267,181,2416.3,15,8,113.65,137.82
14521,399,1133,3458,138,3283.82,14,1,94.67,145.37
14522,151,1384,3158,3,4101.46,9,4,43.05,15.07
14523,1202,419,2759,260,4735.88,17,4,137.96,51.9
14524,596,1171,4687,114,433.3,2,7,139.59,25.31
14525,18,1078,3888,177,2273.01,16,8,93.71,137.21
14526,40,455,769,110,568.52,7,4,37.39,74.2
14527,315,837,989,193,327.36,12,3,105.43,73.94
14528,1002,1160,1310,44,4093.93,15,7,25.77,119.31
14529,1205,1281,4557,198,1222.93,13,3,135.69,61.67
14530,1200,372,1069,156,3274.43,21,1,98.68,122.19
14531,243,714,4279,270,789.18,8,3,34.62,98.04
14532,191,1741,4405,198,4185.59,10,2,20.16,87.62
14533,1117,1484,3992,228,1291.99,15,4,183.25,73.42
14534,674,564,1059,22,4324.92,8,5,77.87,45.67
14535,1455,1366,3785,181,3628.27,5,7,70.37,84.19
14536,1142,814,3753,287,4155.67,1,3,134.8,41.26
14537,929,891,313,73,1168.12,12,4,32.22,33.52
14538,119,533,2038,131,3482.38,21,2,138.78,31.97
14539,755,1620,1780,189,4755.06,1,2,97.43,147.0
14540,983,821,1015,132,2637.59,20,8,123.36,137.82
14541,1332,1496,88,243,2600.79,9,4,41.6,123.0
14542,887,254,3030,148,2191.41,21,6,136.81,135.13
14543,618,1745,71,201,132.33,9,6,43.7,51.39
14544,441,1166,4212,49,65.55,12,7,99.95,143.0
14545,1327,1765,3278,229,3499.67,20,4,24.01,108.3
14546,335,661,1296,169,889.67,10,8,52.0,133.96
14547,126,20,316,202,2426.45,9,8,199.34,28.37
14548,2,823,1472,10,4458.0,10,6,129.11,30.17
14549,183,188,4395,136,2707.09,17,8,99.71,113.66
14550,644,1691,2075,54,1425.47,8,4,36.59,89.47
14551,1002,748,1623,196,1620.86,10,4,23.21,136.77
14552,1340,14,2555,96,4710.26,5,2,35.76,107.71
14553,485,83,2676,185,2065.58,1,5,179.23,107.05
14554,1153,76,476,176,3142.71,19,6,44.95,52.3
14555,1248,73,4747,107,4256.29,2,3,90.57,48.6
14556,453,1397,2219,272,4187.28,5,2,95.29,35.32
14557,830,241,2567,271,4937.39,1,3,35.99,46.34
14558,830,932,718,99,2479.94,8,6,134.59,115.49
14559,1470,1659,3965,70,424.05,20,5,57.9,98.82
14560,490,51,4950,246,1196.94,19,1,194.93,119.03
14561,1217,255,989,15,1320.16,5,6,145.81,72.18
14562,730,1284,2047,250,3059.86,17,2,124.64,82.51
14563,444,701,1297,81,2304.89,20,2,192.07,95.93
14564,1209,502,421,94,3205.05,8,7,92.79,94.84
14565,459,486,4398,120,56.06,16,3,51.11,115.64
14566,1226,857,270,233,424.34,20,5,91.56,25.8
14567,1482,483,3870,151,4835.0,5,2,159.18,29.26
14568,984,183,3201,104,776.66,14,8,152.61,141.91
14569,659,1068,206,279,2185.77,11,5,158.87,72.41
14570,230,1599,713,195,1485.17,14,8,124.94,140.92
14571,1091,951,2350,10,4281.51,17,7,146.5,29.08
14572,996,1495,2261,262,148.58,2,3,55.44,31.04
14573,482,965,2493,270,2741.49,1,6,37.5,38.18
14574,144,1149,701,216,1285.9,20,5,78.45,85.98
14575,929,1526,2980,130,1074.42,14,2,121.09,95.0
14576,1362,1712,3562,214,1053.67,19,2,69.84,74.59
14577,718,895,4432,148,1064.29,6,4,151.99,146.87
14578,235,1244,2618,80,220.66,10,2,121.45,123.14
14579,18,483,1474,140,1795.96,16,2,168.42,56.05
14580,281,693,4114,96,1173.2,20,4,84.48,123.41
14581,1151,23,2243,298,3080.46,21,1,173.92,42.03
14582,963,1771,4782,8,407.88,7,7,63.67,107.75
14583,1004,501,1155,281,3056.36,20,5,137.52,81.48
14584,1101,1606,2038,270,442.03,1,2,134.17,140.2
14585,1499,1451,3092,106,4240.97,2,7,129.49,50.29
14586,1378,153,645,286,4000.66,8,7,81.75,102.58
14587,750,1105,342,120,4782.61,15,1,107.88,119.08
14588,519,628,2100,247,367.46,3,2,196.9,42.24
14589,1352,634,584,96,352.24,20,5,194.04,92.17
14590,343,1376,4729,110,1310.7,16,8,183.05,98.51
14591,182,1203,453,125,4600.15,19,5,197.08,94.39
14592,752,426,3894,232,2732.08,6,7,134.84,138.75
14593,728,1214,727,63,1674.79,19,4,126.09,143.41
14594,546,412,1703,92,1090.1,8,3,68.02,121.59
14595,783,929,2316,100,2814.39,2,4,40.77,104.92
14596,443,1384,3163,126,3065.69,10,4,157.47,119.57
14597,417,478,3427,165,3729.34,15,5,45.15,65.06
14598,56,216,4727,100,1717.46,6,4,129.01,37.77
14599,312,1451,475,107,1494.63,5,2,162.55,113.48
14600,1337,685,1421,34,284.42,9,7,41.29,50.55
14601,929,820,4607,143,342.2,9,4,164.5,106.25
14602,942,631,2862,220,1303.44,4,5,106.12,42.76
14603,1341,344,3915,220,3300.76,9,7,80.81,139.87
14604,978,1345,4597,276,3215.54,8,3,177.6,145.36
14605,1182,268,3145,239,4104.39,9,4,39.37,128.14
14606,1261,1203,1707,207,1236.9,18,1,58.12,68.04
14607,331,539,4429,43,3194.51,6,4,32.59,114.05
14608,744,1741,1249,296,1392.75,13,1,75.68,113.48
14609,1361,160,2581,153,4882.9,16,6,41.39,20.89
14610,940,1143,141,92,3073.58,6,4,167.98,49.09
14611,179,1053,2114,163,2287.35,16,2,79.83,33.1
14612,1005,897,3597,220,2029.98,15,4,27.1,82.7
14613,1492,826,4073,125,695.63,7,1,55.75,20.04
14614,863,1817,3397,210,2430.03,2,6,165.06,80.1
14615,1004,134,702,202,943.59,6,7,66.89,59.28
14616,1445,1489,4696,161,4538.97,3,7,181.32,84.69
14617,279,1405,4808,171,188.17,17,2,66.39,23.3
14618,1208,113,3612,144,3168.63,14,8,59.98,66.49
14619,888,150,1251,198,3061.8,7,5,29.52,38.07
14620,974,373,2244,270,428.27,3,8,32.1,58.44
14621,670,1663,2967,215,2161.54,17,3,115.76,19.81
14622,869,926,4067,51,823.22,17,8,141.98,82.41
14623,348,262,1838,34,2957.93,20,1,186.15,148.17
14624,910,978,3144,273,3370.65,15,8,40.43,29.62
14625,688,1235,56,285,418.86,12,4,111.73,81.94
14626,48,1269,1909,276,1608.83,17,7,47.47,18.04
14627,345,760,3993,132,2308.02,4,4,48.02,83.74
14628,493,651,4860,74,1807.56,19,1,139.1,80.64
14629,27,401,1356,61,4166.03,13,4,80.24,45.17
14630,918,1199,3208,95,2424.44,5,5,110.14,26.78
14631,1006,176,629,141,4111.81,1,5,172.18,131.06
14632,1240,1287,3029,235,936.21,10,5,129.17,114.53
14633,1475,30,65,236,1893.69,16,1,57.22,47.09
14634,811,1333,2917,39,2191.08,4,2,57.21,13.88
14635,734,1550,1104,266,4252.33,2,1,149.88,92.77
14636,588,1137,111,191,3781.22,3,7,74.77,139.27
14637,965,1795,1930,117,4731.3,3,2,40.6,52.68
14638,550,1221,2422,234,1048.81,8,6,123.29,69.08
14639,1473,1777,2812,65,1782.0,19,6,25.78,75.56
14640,1066,963,2772,44,4729.22,8,8,65.28,89.07
14641,182,1653,1958,248,195.99,3,8,112.73,40.6
14642,832,934,320,246,4388.18,11,1,68.84,26.51
14643,1169,1613,2007,80,635.9,13,2,163.54,111.54
14644,864,1162,363,183,2139.3,14,6,35.92,74.64
14645,1003,30,172,111,3048.29,4,6,137.84,19.26
14646,391,671,737,32,1806.3,9,2,173.6,102.98
14647,925,1475,2033,120,2182.98,16,7,86.95,145.97
14648,560,1021,2785,254,4919.49,19,1,130.47,91.92
14649,1022,966,1759,211,2300.7,18,5,191.72,95.94
14650,965,1306,52,13,1353.98,7,1,43.29,126.34
14651,676,495,3876,283,4150.39,13,7,165.18,68.22
14652,668,1327,2295,130,3580.26,18,7,48.24,54.61
14653,1337,1320,678,15,3432.69,2,5,62.79,11.78
14654,442,256,4620,258,4461.04,13,7,110.13,99.04
14655,1289,736,3483,178,2846.46,19,7,133.68,86.02
14656,45,1809,2105,284,1568.23,6,7,67.9,81.6
14657,1259,75,1164,26,2185.81,6,5,156.19,129.53
14658,1093,1559,291,291,4945.49,9,4,141.98,72.45
14659,1500,1,3079,211,360.39,21,7,157.23,55.68
14660,240,532,2644,279,1756.01,14,3,34.57,92.38
14661,356,797,2976,201,219.82,15,6,83.86,119.42
14662,1225,615,2340,223,4489.3,10,3,162.91,84.4
14663,252,1561,3164,87,1305.79,17,1,162.09,64.15
14664,918,415,1198,17,472.17,21,3,84.25,56.68
14665,397,1798,1100,22,103.55,15,7,188.04,129.72
14666,1107,1733,3268,223,2381.64,21,3,175.2,110.4
14667,718,372,3054,52,3603.51,12,7,160.07,27.64
14668,282,642,4539,215,1540.62,8,6,192.32,26.74
14669,1307,574,3992,31,417.21,16,3,141.61,34.52
14670,1300,124,571,222,1218.96,14,1,68.67,69.25
14671,591,825,3577,214,990.42,20,5,87.76,123.18
14672,1372,1087,431,63,1857.68,11,3,162.14,98.48
14673,1051,1383,3153,154,4435.59,10,1,84.6,59.9
14674,448,1224,3578,293,1259.06,6,4,180.9,88.64
14675,995,1477,2830,103,4758.52,1,4,30.47,76.22
14676,235,812,4191,265,2812.41,17,6,150.92,85.37
14677,212,1017,3889,154,3881.42,2,1,154.36,100.5
14678,969,1436,1635,47,3347.71,3,4,91.76,81.55
14679,622,724,582,80,1658.59,6,1,38.16,39.59
14680,565,729,3224,265,4516.93,8,4,31.67,19.23
14681,1092,182,1869,113,3154.95,13,5,123.9,69.61
14682,1419,1213,1019,242,3297.72,18,6,157.42,46.07
14683,779,721,1533,25,3519.73,10,8,146.72,88.55
14684,149,111,701,164,1510.89,19,2,30.76,102.13
14685,1346,1674,4001,24,1712.55,13,4,197.55,38.49
14686,235,18,3785,291,2829.16,17,7,181.35,117.01
14687,676,229,1023,68,2749.88,9,2,51.54,128.09
14688,616,788,2427,240,1580.66,3,1,69.02,114.83
14689,1023,434,821,120,2127.21,17,8,166.6,117.95
14690,241,935,4973,83,1617.79,17,8,45.09,76.03
14691,232,140,3819,143,3923.91,9,8,62.03,68.57
14692,573,1685,1651,100,1356.28,14,3,99.15,60.24
14693,291,1413,1270,20,782.79,1,4,100.12,117.39
14694,1320,981,508,4,3743.55,6,5,41.04,113.0
14695,855,1703,3296,174,2558.45,14,7,80.57,113.42
14696,925,615,2370,216,453.98,13,5,198.34,147.84
14697,508,1579,4510,51,725.61,6,2,156.93,125.63
14698,858,1468,4576,270,3843.32,14,6,172.71,43.81
14699,1243,318,3005,172,1351.79,8,6,159.35,28.33
14700,203,35,4832,152,4177.71,2,1,37.91,76.78
14701,868,1185,4981,116,2395.34,17,8,61.65,94.24
14702,1012,513,2649,293,1236.83,19,4,168.27,20.85
14703,644,1403,1125,196,216.4,12,3,111.65,56.67
14704,882,9,3913,183,1527.38,17,7,139.45,135.82
14705,97,1665,1184,257,1871.06,5,7,86.38,79.13
14706,1097,1396,183,113,2812.94,5,1,36.36,142.38
14707,109,755,1427,74,1420.62,3,3,30.08,46.88
14708,837,823,4044,76,299.9,9,8,160.76,125.56
14709,875,1427,2071,224,3365.57,12,6,175.94,142.28
14710,1055,163,477,17,1534.57,19,8,61.3,24.41
14711,1039,995,4898,128,4197.72,12,2,169.37,40.03
14712,660,1713,4242,272,1607.02,3,5,155.45,61.25
14713,614,1257,3547,67,1173.73,8,2,176.63,36.68
14714,530,1392,2036,176,4364.28,21,5,143.21,111.86
14715,1429,1474,4834,66,4852.76,21,4,66.11,95.01
14716,280,887,1622,287,1991.54,12,1,130.81,101.39
14717,1152,1388,3519,57,4801.12,6,7,91.64,77.49
14718,517,300,939,12,4342.63,4,5,122.61,39.91
14719,1168,1093,3980,128,2558.6,18,1,74.16,134.96
14720,278,1363,4222,251,3847.24,10,3,24.47,16.31
14721,957,1114,3286,244,2736.26,17,6,24.19,137.12
14722,1160,26,2117,208,1914.81,5,5,122.77,143.31
14723,714,1760,600,174,4281.3,3,7,43.61,50.56
14724,829,871,3911,270,2904.32,8,7,118.49,136.98
14725,284,471,4636,23,4264.46,13,2,87.98,140.33
14726,948,508,3852,189,3099.38,9,4,93.2,22.79
14727,781,1082,2201,217,1850.53,6,1,77.25,94.51
14728,299,1080,1729,75,4551.09,17,4,190.29,27.6
14729,855,661,4114,127,3683.86,11,4,44.72,10.67
14730,212,371,4550,48,257.32,8,6,50.42,61.4
14731,843,594,486,97,4955.25,12,5,154.94,64.97
14732,702,40,1105,5,3238.87,16,8,181.29,33.71
14733,340,288,820,26,1352.01,10,3,187.19,75.91
14734,849,643,3345,192,742.91,13,2,81.66,67.73
14735,429,407,4194,183,167.64,15,8,74.71,17.42
14736,368,93,2472,142,974.11,17,4,175.68,39.62
14737,852,893,4631,35,3544.43,21,1,43.19,76.49
14738,707,1068,3598,184,148.02,20,2,140.29,12.82
14739,1415,25,190,26,1733.14,10,8,135.55,125.27
14740,197,1354,3152,89,1879.61,14,2,89.75,44.76
14741,453,1251,1332,19,417.86,10,1,28.86,50.59
14742,578,1561,3088,165,3581.13,18,8,109.2,32.82
14743,61,1761,1774,191,4927.13,5,8,127.21,16.1
14744,791,8,1710,275,1919.53,11,1,112.42,45.06
14745,432,985,274,9,3723.57,17,1,101.88,39.48
14746,1358,671,4136,137,3696.02,9,6,107.2,48.65
14747,800,1028,3789,83,389.9,15,5,183.13,105.72
14748,1436,1466,419,122,142.78,12,8,92.66,84.45
14749,770,524,4572,161,1122.74,16,8,56.2,102.07
14750,730,760,2148,202,3875.07,14,4,66.66,142.66
14751,685,614,574,29,1304.21,5,6,61.29,12.62
14752,898,1610,4602,71,4409.64,18,7,100.27,126.59
14753,1330,1557,2308,52,4816.65,11,7,128.27,120.62
14754,1048,573,440,58,3441.74,21,1,193.04,109.76
14755,1412,1552,4095,194,2286.1,15,2,174.86,80.38
14756,975,1633,3008,42,3752.44,7,4,50.41,95.86
14757,1125,688,441,291,2552.27,14,1,55.94,144.04
14758,725,1403,4247,106,2108.35,1,4,181.61,25.13
14759,1052,371,3372,242,304.06,11,8,113.68,111.09
14760,1072,1791,4206,21,1157.78,12,2,138.63,68.76
14761,1196,943,706,92,2571.97,19,5,53.94,46.68
14762,273,1688,384,32,1546.25,16,1,185.42,52.71
14763,185,739,3926,259,4968.12,13,7,193.77,76.71
14764,241,602,4795,168,3397.14,8,5,185.16,122.83
14765,1351,1660,1507,48,3123.64,20,4,159.81,135.59
14766,1091,1070,373,91,4136.44,2,5,92.25,109.92
14767,1257,297,888,181,1115.89,2,8,190.25,24.48
14768,1187,1514,764,109,3262.98,2,1,141.87,70.96
14769,497,277,4690,159,3796.29,17,7,100.87,93.38
14770,727,414,55,58,2280.22,15,3,107.49,121.81
14771,1345,1325,3481,121,3746.32,6,7,186.88,20.99
14772,1478,937,1023,221,821.03,6,6,173.59,81.22
14773,859,1144,3051,45,3036.63,7,1,135.46,147.09
14774,1274,1659,946,197,2776.53,20,3,175.81,79.79
14775,472,1664,89,169,3457.65,10,7,36.96,13.78
14776,795,1558,4209,248,55.26,16,5,87.46,111.71
14777,835,117,3769,54,3932.82,2,2,20.23,21.07
14778,505,823,1191,165,2494.65,20,3,162.04,143.23
14779,956,1018,1202,178,349.98,14,3,150.13,94.58
14780,1033,1534,4610,120,4121.15,17,8,22.71,138.36
14781,1111,1475,1528,52,4551.49,17,7,148.01,89.83
14782,919,1769,4754,262,2526.15,17,3,123.33,65.58
14783,1210,456,2461,86,1052.59,12,3,58.4,73.5
14784,1156,1446,2036,150,1015.42,8,6,104.98,41.84
14785,107,342,2736,298,1697.6,13,7,79.22,130.41
14786,69,306,2582,124,2470.94,2,1,59.01,65.2
14787,296,1570,3629,20,669.6,6,1,198.4,63.45
14788,202,550,2817,223,3725.98,20,2,111.69,149.26
14789,1283,1039,2814,94,4852.91,4,6,26.35,36.32
14790,548,1495,3619,295,2059.52,8,6,92.65,28.38
14791,1307,1609,3677,128,736.42,1,3,45.28,86.8
14792,1143,86,3112,248,1463.44,10,6,138.68,84.25
14793,1036,1529,986,283,2103.73,16,8,136.39,95.12
14794,1144,816,4885,6,4886.9,9,4,107.32,22.95
14795,1089,387,1072,13,4913.43,9,5,28.1,34.06
14796,1411,1170,1628,45,4531.37,21,6,82.42,77.36
14797,607,61,1107,24,562.8,6,8,37.95,85.17
14798,220,267,2023,272,2504.95,10,1,173.83,100.45
14799,1450,1737,1444,106,543.34,21,2,108.54,145.16
14800,425,62,3403,246,4087.78,10,6,67.64,120.72
14801,1315,499,1240,155,57.85,19,6,190.03,140.43
14802,186,1810,1654,145,4701.2,17,8,30.55,116.52
14803,54,874,1694,182,2453.97,13,6,29.78,15.46
14804,575,97,1512,23,4910.39,12,1,124.35,15.07
14805,1122,601,4542,203,2225.91,4,3,165.66,84.17
14806,196,1733,886,205,1773.58,21,6,40.85,61.3
14807,164,257,1337,48,4125.8,3,4,96.58,79.5
14808,121,24,4208,233,757.09,16,5,179.39,95.55
14809,434,923,316,242,90.04,3,3,191.72,37.79
14810,817,94,1729,232,650.48,16,5,133.14,67.61
14811,506,1568,1580,210,3944.5,11,8,73.11,149.25
14812,1366,1114,4083,128,153.51,15,1,182.73,50.49
14813,118,89,2428,89,2533.35,1,1,126.89,123.92
14814,568,558,294,157,4889.0,1,2,119.87,37.64
14815,231,130,3381,34,1649.74,5,1,60.84,28.97
14816,694,1656,3811,86,1587.78,14,1,91.36,139.84
14817,271,118,3138,219,4659.55,15,2,77.45,77.88
14818,897,1400,293,3,1733.77,20,7,102.0,109.49
14819,717,1127,1075,229,198.4,4,6,67.32,104.85
14820,485,1579,3742,111,1581.23,1,6,30.51,61.53
14821,213,964,3572,296,456.06,4,8,182.68,130.07
14822,1311,1634,418,22,2162.53,5,4,34.28,10.21
14823,1123,470,4892,77,2863.19,11,4,158.34,53.88
14824,1127,1009,4374,299,2649.11,9,6,38.2,134.92
14825,744,703,3484,256,2830.88,4,3,101.79,13.58
14826,575,1593,2553,4,58.1,18,4,65.42,99.16
14827,494,118,4472,70,2312.86,10,2,161.68,89.03
14828,602,866,4538,58,2985.27,20,6,25.86,144.62
14829,66,891,1451,300,100.06,21,3,147.02,62.91
14830,277,1112,3160,80,3536.86,1,7,28.81,61.42
14831,1491,968,850,64,2078.64,13,5,102.21,31.76
14832,1411,203,1309,165,3154.19,19,3,87.32,104.59
14833,772,1262,4516,18,1885.87,9,7,194.92,126.86
14834,410,1283,971,144,3060.87,21,1,125.25,27.77
14835,31,1661,2149,25,4485.85,4,5,121.65,80.66
14836,890,1288,2696,243,1428.84,4,2,156.83,142.45
14837,353,1058,2672,20,1952.0,15,5,87.65,61.34
14838,304,1201,1638,39,3550.59,11,3,44.42,148.64
14839,622,1415,961,160,3095.78,1,6,84.54,49.15
14840,221,1677,896,121,3070.47,20,1,164.05,75.32
14841,237,390,2801,9,4639.46,13,4,139.38,20.62
14842,1470,956,2770,74,4609.11,21,3,29.97,64.85
14843,1154,50,4422,184,4217.38,14,8,78.96,127.87
14844,973,1079,3055,24,4117.94,10,5,119.01,132.78
14845,819,543,4957,39,233.42,3,1,97.52,18.77
14846,792,328,1571,88,2739.26,14,4,154.8,81.68
14847,423,580,4584,217,2607.45,11,6,54.45,22.7
14848,678,256,367,253,1261.0,21,6,50.26,136.37
14849,786,1209,1252,284,1375.65,13,6,62.02,69.3
14850,173,67,2478,240,3219.49,12,3,56.64,59.49
14851,1379,1537,2964,131,579.72,18,8,154.8,142.04
14852,891,1337,2316,180,2869.99,20,5,38.56,28.25
14853,898,1709,3035,35,1692.82,5,2,147.26,26.23
14854,1151,88,933,300,2991.65,7,8,53.72,76.83
14855,347,1646,4902,52,3124.0,2,7,152.8,75.05
14856,1060,152,1326,103,2267.56,16,6,72.46,95.38
14857,1328,987,425,220,522.0,2,7,48.34,57.1
14858,341,68,1181,114,3808.65,18,7,126.37,64.24
14859,568,725,3265,223,1140.91,7,3,156.77,12.19
14860,403,589,4322,234,1558.26,12,7,49.8,95.85
14861,296,1414,3820,13,3885.13,12,7,140.79,122.47
14862,248,1339,1945,236,4407.78,3,4,95.19,45.33
14863,648,1025,1977,264,3589.16,18,4,113.63,55.27
14864,699,23,2780,248,2111.59,17,7,89.75,68.8
14865,1020,491,792,271,3545.04,3,5,193.93,48.46
14866,780,1576,3189,83,1512.72,1,3,176.23,149.71
14867,1064,1229,1024,37,1149.99,21,3,122.63,42.71
14868,586,631,2800,289,4273.39,5,1,190.31,39.52
14869,1427,1746,2216,75,857.03,17,2,89.09,123.05
14870,147,1256,2350,270,125.77,6,7,100.29,132.47
14871,672,1578,4523,145,4594.06,20,5,109.72,100.22
14872,979,276,3717,270,2764.78,19,7,198.1,66.98
14873,1203,1648,3552,80,1565.69,15,6,125.94,91.12
14874,685,1676,2392,105,2922.18,6,7,40.32,79.81
14875,952,515,1949,109,1182.35,12,6,55.09,58.35
14876,650,997,4985,214,782.89,17,8,120.7,138.55
14877,182,1230,171,7,4687.19,9,2,26.58,93.55
14878,3,1714,1768,247,2453.16,21,8,86.84,149.4
14879,837,1793,2518,102,2377.08,3,6,118.48,123.65
14880,1368,479,2645,18,2203.03,3,2,65.54,139.96
14881,1181,994,1693,49,3632.07,7,6,94.01,17.67
14882,532,120,343,163,2452.28,3,6,51.89,58.88
14883,371,841,3543,115,2393.97,7,2,42.54,137.11
14884,880,628,221,162,3375.68,18,8,184.82,56.25
14885,1233,1122,1868,238,2137.28,1,2,186.14,25.36
14886,1299,1358,2421,5,266.12,3,5,169.47,45.7
14887,141,580,4527,192,1982.79,7,5,199.87,84.09
14888,214,611,2058,73,79.31,10,2,90.1,92.96
14889,778,614,2613,21,3161.81,14,8,21.41,125.74
14890,172,821,2932,141,4315.76,15,5,72.89,149.64
14891,178,1747,24,229,4712.46,15,2,33.0,59.82
14892,892,872,2017,295,2295.71,16,5,97.64,31.43
14893,1297,1292,1926,49,742.5,13,7,111.1,84.96
14894,1411,179,1283,104,2913.34,16,2,183.8,79.87
14895,87,628,4491,162,2694.62,21,1,174.33,108.09
14896,951,1582,1234,7,3704.23,5,7,115.52,35.63
14897,478,382,2966,134,3517.95,14,2,23.83,38.0
14898,724,979,3275,14,2255.35,9,6,176.18,56.29
14899,1117,350,3466,212,3423.08,15,5,117.17,137.89
14900,524,474,1655,185,1590.32,8,6,115.82,47.41
14901,1353,810,1726,53,1106.32,14,7,81.2,107.63
14902,384,196,2284,51,2142.39,2,3,185.88,96.88
14903,1147,1529,2263,128,4574.13,14,2,26.95,69.97
14904,1348,82,587,140,3856.97,12,5,46.25,145.13
14905,411,1543,3969,36,1908.76,4,6,170.99,147.23
14906,720,230,4104,81,2407.02,3,2,90.05,111.26
14907,956,43,44,169,3754.09,6,6,21.72,62.7
14908,103,777,1605,287,4784.78,1,1,20.38,123.5
14909,857,75,3974,200,871.52,20,5,186.02,138.62
14910,314,1165,1811,91,4398.33,17,2,25.86,115.33
14911,455,573,4993,123,2213.97,17,6,23.12,149.87
14912,558,1556,4253,150,4709.88,17,5,54.61,50.84
14913,1030,489,2727,169,1215.5,21,1,95.61,92.07
14914,881,1525,3269,12,4794.45,19,8,136.02,112.65
14915,515,1000,1271,184,3817.87,8,8,61.01,29.07
14916,544,143,2204,248,2413.1,19,4,104.36,56.92
14917,881,1231,1963,184,3517.04,17,1,68.82,104.3
14918,925,899,4863,298,2761.62,7,4,104.67,124.55
14919,295,256,1431,114,2865.97,7,2,191.89,119.44
14920,206,1274,4320,66,3131.82,7,1,125.66,52.54
14921,495,838,2919,209,4840.73,5,1,152.14,138.0
14922,1057,1380,590,116,1134.21,19,8,157.67,80.69
14923,950,683,510,257,4152.27,14,7,39.74,123.42
14924,468,1431,722,68,4390.9,17,5,185.6,105.33
14925,372,1064,952,291,1865.97,18,7,134.86,57.83
14926,613,1519,3639,125,296.63,8,8,118.22,107.29
14927,988,863,1224,106,360.71,16,8,166.84,67.51
14928,1045,376,2852,33,3652.37,8,2,182.59,148.13
14929,436,1403,184,82,1224.44,4,7,170.21,62.5
14930,1014,67,1411,214,626.12,16,8,20.26,80.32
14931,996,962,1648,142,1551.33,13,6,122.71,56.74
14932,1468,1158,1982,222,764.46,13,5,151.85,69.86
14933,1161,1619,1469,282,647.15,2,4,92.59,17.22
14934,298,1688,4908,121,1954.54,17,8,115.34,16.07
14935,853,392,2020,267,2061.57,1,6,133.99,96.99
14936,910,138,4808,27,4648.43,21,6,180.3,121.89
